Rarity	Base	STR	DEX	INT	R	G	B
Normal	Tyrant's Sekhem	99	0	99	2	0	0
Normal	Spiked Round Shield	58	58	0	2	1	0
Normal	Reaver Sword	82	119	0	1	1	0
Magic	Gleaming Wraith Sword	93	93	0	1	2	0
Normal	Superior Primordial Staff	99	0	99	2	0	1
Normal	Ornate Sword	45	54	0	0	1	2
Normal	Headman's Sword	106	89	0	2	1	0
Normal	Fiend Dagger	0	58	123	0	1	1
Magic	Demon Dagger of Venom	0	76	149	0	1	0
Normal	Superior Legion Boots	54	0	54	1	0	0
Normal	Zealot Gloves	34	0	34	0	0	2
Normal	Soldier Gloves	40	0	40	1	0	2
Normal	Ambush Boots	0	45	45	0	1	0
Magic	Great Crown of Shining	59	0	59	0	0	1
Normal	Regicide Mask	0	58	58	0	2	2
Normal	Fluted Bascinet	64	64	0	0	1	0
Normal	Great Crown	59	0	59	1	0	2
Normal	Ezomyte Spiked Shield	0	85	85	0	1	1
Normal	Imperial Claw	0	131	95	1	0	1
Normal	Superior Sentinel Jacket	0	86	86	0	1	0
Normal	Sadist Garb	0	103	109	0	2	1
Normal	Sentinel Jacket	0	86	86	0	1	1
Magic	Opalescent Latticed Ringmail of Thick Skin	59	0	59	1	0	0
Normal	Sentinel Jacket	0	86	86	0	1	4
Normal	Steel Kite Shield	60	0	60	2	0	0
Magic	Commander's Brigandine of the Polar Bear	73	73	0	3	0	0
Magic	Chalybeous Karui Sceptre of Slamming	96	0	96	0	0	2
Normal	Triumphant Lamellar	95	116	0	1	0	0
Normal	Crypt Armour	0	82	82	0	1	2
Normal	Battle Lamellar	79	79	0	1	1	1
Normal	Chain Hauberk	75	0	75	2	0	1
Normal	Karui Sceptre	96	0	96	1	0	1
Normal	Graceful Sword	78	94	0	1	1	0
Normal	Infernal Axe	158	76	0	3	0	0
Magic	Ancient Sword of Putrefaction	44	44	0	0	1	1
Magic	Frozen Wraith Axe of Accuracy	134	59	0	1	1	0
Normal	Siege Axe	119	82	0	0	2	1
Normal	Noble Axe	113	65	0	1	1	0
Normal	Shadow Axe	80	37	0	0	1	0
Normal	Engraved Greatsword	91	76	0	1	1	1
Normal	Karui Chopper	151	43	0	3	0	0
Normal	Sundering Axe	149	76	0	0	2	0
Normal	Labrys	122	53	0	2	1	0
Normal	Noble Axe	113	65	0	0	1	0
Normal	Superior Highborn Staff	89	0	89	1	0	0
Normal	Gemstone Sword	96	96	0	0	1	0
Normal	Superior Serpentscale Gauntlets	34	34	0	1	2	0
Normal	Murder Mitts	0	51	51	0	0	3
Normal	Demon Dagger	0	76	149	0	0	2
Normal	Wyrmscale Boots	48	48	0	1	0	0
Normal	Harlequin Mask	0	64	64	0	0	3
Normal	Praetor Crown	62	0	91	0	0	3
Normal	Harlequin Mask	0	64	64	0	3	1
Normal	Pig-Faced Bascinet	85	62	0	1	0	0
Normal	Great Crown	59	0	59	0	0	1
Normal	Magistrate Crown	64	0	64	1	0	0
Normal	Fencer Helm	49	49	0	0	1	0
Normal	Fluted Bascinet	64	64	0	1	0	0
Normal	Eagle Claw	0	94	94	0	0	2
Normal	Superior Ezomyte Spiked Shield	0	85	85	0	1	0
Normal	Noble Claw	0	105	73	0	1	2
Normal	Full Dragonscale	115	94	0	2	0	0
Normal	Quilted Jacket	0	60	60	0	1	1
Normal	Crypt Armour	0	82	82	0	0	1
Normal	Dragonscale Doublet	83	83	0	1	0	0
Normal	Devout Chainmail	80	0	80	2	0	1
Magic	Durable Commander's Brigandine of the Newt	73	73	0	2	1	0
Normal	Steel Kite Shield	60	0	60	0	0	2
Normal	Eternal Sword	104	122	0	1	0	0
Normal	Carnal Sceptre	113	0	113	2	0	0
Normal	Karui Axe	132	62	0	3	0	0
Normal	Vaal Blade	113	113	0	0	1	1
Normal	Vaal Blade	113	113	0	1	1	0
Magic	Adept's Lathi of Ignition	113	0	113	1	0	3
Normal	Wraith Sword	93	93	0	2	1	0
Normal	Karui Chopper	151	43	0	1	0	1
Normal	Reaver Sword	82	119	0	1	2	0
Normal	Void Axe	149	76	0	1	1	0
Normal	Headman's Sword	106	89	0	2	1	0
Normal	Noble Axe	113	65	0	2	1	1
Magic	Steelscale Gauntlets of the Jaguar	29	29	0	0	1	0
Normal	Regicide Mask	0	58	58	0	0	1
Normal	Great Crown	59	0	59	0	1	1
Magic	Magistrate Crown of Thick Skin	64	0	64	0	0	1
Normal	Legion Gloves	44	0	44	1	0	1
Normal	Nightmare Bascinet	62	85	0	0	0	1
Normal	Platinum Kris	0	76	149	0	3	0
Normal	Boot Blade	0	63	90	0	0	3
Normal	Superior Slaughter Knife	0	81	117	0	0	2
Normal	Hydrascale Gauntlets	45	45	0	1	2	0
Magic	Spiny Fluted Bascinet of the Walrus	64	64	0	2	0	0
Normal	Great White Claw	0	81	117	0	1	2
Magic	Alloyed Spiked Shield of Fervour	0	28	28	0	1	2
Normal	Polished Spiked Shield	0	64	64	0	0	2
Magic	Great White Claw of Stunning	0	81	117	0	0	1
Normal	Great White Claw	0	81	117	0	1	2
Normal	Elegant Ringmail	90	0	105	0	0	1
Normal	Sentinel Jacket	0	86	86	0	2	0
Normal	Abyssal Sceptre	83	0	99	0	0	2
Normal	Superior Tyrant's Sekhem	99	0	99	2	0	1
Magic	Shadowy Lacquered Garb	0	76	76	0	0	2
Normal	Soldier's Brigandine	48	48	0	1	2	0
Normal	Branded Kite Shield	76	0	76	1	0	0
Magic	Quilted Jacket of the Lizard	0	60	60	0	0	3
Normal	Sentinel Jacket	0	86	86	0	0	3
Magic	Razor Sharp Siege Axe	119	82	0	3	0	0
Magic	Blasting Gladius	113	113	0	1	2	0
Normal	Siege Axe	119	82	0	1	1	0
Normal	Siege Axe	119	82	0	3	0	0
Normal	Spectral Axe	85	37	0	3	0	0
Magic	War Axe of Renown	106	49	0	1	1	0
Normal	Ceremonial Axe	134	39	0	2	0	0
Magic	Noble Axe of Rejuvenation	113	65	0	1	1	1
Normal	Foul Staff	94	0	94	1	1	1
Normal	Headman's Sword	106	89	0	2	1	0
Normal	Superior Karui Chopper	151	43	0	3	1	0
Normal	Ezomyte Blade	113	113	0	0	3	0
Normal	Primordial Staff	99	0	99	0	0	2
Normal	Fiend Dagger	0	58	123	0	1	1
Normal	Slaughter Knife	0	81	117	0	0	1
Normal	Assassin's Mitts	0	45	45	0	1	2
Normal	Gutting Knife	0	113	78	1	1	0
Normal	Polished Spiked Shield	0	64	64	0	1	1
Normal	Sentinel Jacket	0	86	86	0	1	3
Normal	Battle Lamellar	79	79	0	1	1	0
Normal	Superior Crypt Armour	0	82	82	0	1	0
Normal	Superior Sentinel Jacket	0	86	86	0	0	3
Normal	Loricated Ringmail	84	0	84	1	0	2
Normal	Hydrascale Gauntlets	45	45	0	0	1	0
Magic	Serpentscale Boots of the Jaguar	40	40	0	1	1	0
Normal	Soldier Boots	47	0	47	0	0	1
Normal	Hydrascale Boots	56	56	0	2	0	0
Normal	Zealot Boots	38	0	38	0	0	1
Normal	Crypt Armour	0	82	82	0	3	0
Normal	Chain Hauberk	75	0	75	1	1	1
Normal	Siege Axe	119	82	0	2	0	1
Normal	Eternal Sword	104	122	0	0	2	1
Normal	Carnal Sceptre	113	0	113	2	0	0
Magic	Remora's Siege Axe of the Ranger	119	82	0	1	1	0
Normal	Superior Wraith Axe	134	59	0	2	0	0
Magic	Unleashed Tyrant's Sekhem of Accuracy	99	0	99	2	0	0
Normal	Eternal Sword	104	122	0	2	0	0
Normal	Siege Axe	119	82	0	1	0	0
Normal	Foul Staff	94	0	94	0	0	2
Normal	Headman's Sword	106	89	0	2	0	0
Normal	Noble Axe	113	65	0	1	0	2
Normal	Headman's Sword	106	89	0	1	0	0
Normal	Imperial Staff	113	0	113	2	0	0
Magic	Serrated Vaal Axe of Acclaim	158	76	0	1	2	0
Normal	Highborn Staff	89	0	89	0	1	0
Rare	Entropy Smasher Abyssal Sceptre	83	0	99	0	0	2
Rare	Chain Hauberk	75	0	75	1	0	2
Magic	Superior Highborn Staff	89	0	89	0	0	3
Magic	Abyssal Sceptre	83	0	99	2	0	1
Magic	Superior Full Chainmail	48	0	48	0	1	1
Magic	Serpentine Staff	85	0	85	0	0	2
Magic	Superior Full Ringmail	43	0	43	1	1	1
Magic	Latticed Ringmail	59	0	59	1	0	0
Rare	Crusader Helmet	36	0	36	0	0	3
Magic	Mesh Boots	28	0	28	1	0	0
Magic	Superior Zealot Gloves	34	0	34	3	0	0
Magic	Layered Kite Shield	37	0	37	2	1	0
Magic	Golden Mask	0	40	40	0	0	2
Rare	Trapper Mitts	0	29	29	0	0	1
Magic	Poignard	0	72	72	0	0	1
Magic	Tiger's Paw	0	88	61	1	0	1
Magic	Sleek Coat	0	65	65	0	1	1
Magic	Superior Butcher Knife	0	55	79	0	1	2
Normal	Wraith Axe	134	59	0	1	0	0
Normal	Vile Staff	59	0	59	1	0	3
Normal	Wrist Chopper	112	32	0	0	1	0
Normal	Sundering Axe	149	76	0	1	0	0
Normal	Highborn Staff	89	0	89	1	0	3
Normal	Superior Siege Axe	119	82	0	3	0	0
Normal	Tiger Sword	80	96	0	1	1	0
Magic	Arcing Karui Axe	132	62	0	1	2	0
Normal	Siege Axe	119	82	0	3	0	0
Normal	Siege Axe	119	82	0	0	2	0
Normal	Twilight Blade	91	91	0	1	2	0
Normal	Superior Highland Blade	77	77	0	2	1	0
Normal	Serpentine Staff	85	0	85	1	0	0
Normal	Karui Chopper	151	43	0	2	2	0
Normal	Loricated Ringmail	84	0	84	0	1	0
Magic	Azure Karui Sceptre of Cinders	96	0	96	2	0	1
Magic	Sekhem of the Philosopher	67	0	67	1	0	1
Normal	Abyssal Sceptre	83	0	99	0	1	0
Normal	Twilight Blade	91	91	0	1	1	0
Normal	Crystal Sceptre	59	0	85	1	0	1
Normal	Zealot Helmet	50	0	50	0	0	3
Normal	Gut Ripper	0	80	80	0	1	1
Normal	Eagle Claw	0	94	94	1	2	0
Normal	Legion Boots	54	0	54	1	0	2
Normal	Sentinel Jacket	0	86	86	0	0	1
Normal	Callous Mask	0	51	51	0	0	1
Magic	Butterfly's Golden Mask of the Polar Bear	0	40	40	1	1	0
Normal	Legion Boots	54	0	54	4	0	0
Magic	Champion's Throat Stabber	0	113	113	0	2	0
Normal	Wyrmscale Gauntlets	38	38	0	1	1	2
Normal	Loricated Ringmail	84	0	84	1	0	1
Normal	Butcher Knife	0	55	79	0	2	1
Normal	Golden Kris	0	51	110	0	0	2
Normal	Poignard	0	72	72	0	2	0
Magic	Fawn's Carnal Mitts	0	39	39	0	2	0
Normal	Carnal Mitts	0	39	39	0	2	0
Magic	Burnished Wyrmscale Gauntlets of the Penguin	38	38	0	1	0	0
Normal	Legion Gloves	44	0	44	0	1	2
Normal	Trapper Boots	0	40	40	0	0	2
Normal	Serpentscale Boots	40	40	0	1	1	1
Normal	Plague Mask	0	0	0	0	1	2
Normal	Magistrate Crown	64	0	64	1	0	2
Normal	Fencer Helm	49	49	0	2	0	1
Normal	Fluted Bascinet	64	64	0	2	1	0
Magic	Stout Pig-Faced Bascinet	85	62	0	1	2	1
Normal	Noble Claw	0	105	73	0	0	2
Normal	Battle Lamellar	79	79	0	2	2	0
Normal	Sentinel Jacket	0	86	86	0	0	2
Normal	Tyrant's Sekhem	99	0	99	0	0	1
Normal	Ceremonial Axe	134	39	0	2	0	0
Normal	Wraith Axe	134	59	0	3	0	0
Normal	Siege Axe	119	82	0	1	1	0
Normal	Superior Elegant Ringmail	90	0	105	0	0	1
Normal	Baroque Round Shield	70	70	0	1	1	0
Normal	Dragonscale Doublet	83	83	0	1	2	0
Normal	Siege Axe	119	82	0	0	2	1
Normal	Karui Chopper	151	43	0	1	1	0
Normal	Foul Staff	94	0	94	1	0	1
Normal	Headman's Sword	106	89	0	1	0	0
Magic	Noble Axe of the Squall	113	65	0	1	1	0
Normal	Gemstone Sword	96	96	0	2	0	0
Magic	Thirsty Boot Blade of Rot	0	63	90	0	1	1
Normal	Carnal Mitts	0	39	39	2	1	0
Normal	Ambush Boots	0	45	45	1	1	0
Normal	Legion Boots	54	0	54	2	0	1
Normal	Fluted Bascinet	64	64	0	0	2	0
Normal	Fluted Bascinet	64	64	0	1	1	0
Magic	Serrated Great White Claw of Victory	0	81	117	0	1	1
Normal	Great White Claw	0	81	117	0	1	2
Normal	Superior Sentinel Jacket	0	86	86	0	2	0
Normal	Superior Crypt Armour	0	82	82	0	2	0
Normal	Loricated Ringmail	84	0	84	1	1	0
Normal	Sentinel Jacket	0	86	86	1	2	1
Normal	Crimson Raiment	0	71	71	0	3	0
Normal	Crusader Chainmail	64	0	64	0	0	1
Normal	Devout Chainmail	80	0	80	0	0	3
Normal	Opal Sceptre	95	0	131	1	0	1
Normal	Ceremonial Axe	134	39	0	2	1	0
Magic	Frosted Tyrant's Sekhem	99	0	99	0	0	1
Normal	Battle Sword	83	70	0	0	1	1
Normal	Commander's Brigandine	73	73	0	1	0	0
Normal	Devout Chainmail	80	0	80	2	1	1
Normal	Chain Hauberk	75	0	75	1	0	1
Normal	Karui Axe	132	62	0	2	0	0
Normal	Highborn Staff	89	0	89	3	0	3
Normal	Headman's Sword	106	89	0	2	0	1
Normal	Superior Primordial Staff	99	0	99	2	0	1
Normal	Primordial Staff	99	0	99	1	0	2
Normal	Noble Axe	113	65	0	3	1	0
Normal	Legion Boots	54	0	54	1	0	0
Normal	Legion Gloves	44	0	44	0	0	1
Normal	Pig-Faced Bascinet	85	62	0	2	0	0
Normal	Steelscale Gauntlets	29	29	0	1	0	0
Normal	Hydrascale Gauntlets	45	45	0	1	0	0
Normal	Alder Spiked Shield	0	74	74	0	0	2
Normal	Carnal Boots	0	52	52	0	0	3
Normal	Royal Skean	0	71	102	0	1	1
Normal	Corsair Sword	81	117	0	1	1	0
Normal	Corsair Sword	81	117	0	1	1	0
Normal	Trapper Boots	0	40	40	0	1	2
Normal	Ambush Mitts	0	35	35	0	1	0
Magic	Dragonfly's Sovereign Spiked Shield of the Crystal	0	70	70	0	3	0
Normal	Great Crown	59	0	59	1	0	0
Normal	Gut Ripper	0	80	80	0	1	1
Normal	Lacquered Garb	0	76	76	0	1	1
Magic	Dragonfly's Crypt Armour of the Sage	0	82	82	0	0	2
Normal	Compound Spiked Shield	0	58	58	0	1	1
Normal	Battle Lamellar	79	79	0	1	1	0
Normal	Superior Devout Chainmail	80	0	80	2	0	0
Magic	Cobalt Crusader Chainmail of the Drake	64	0	64	1	0	2
Normal	Full Wyrmscale	68	68	0	3	0	0
Magic	Athlete's Crypt Armour	0	82	82	1	1	1
Magic	Healthy Loricated Ringmail	84	0	84	0	0	2
Magic	Pixie's Holy Chainmail of the Volcano	53	0	53	0	0	3
Normal	Lacquered Garb	0	76	76	0	0	2
Normal	Loricated Ringmail	84	0	84	1	1	1
Normal	Teak Round Shield	74	74	0	1	1	1
Normal	Serpentine Staff	85	0	85	2	0	0
Normal	Decorative Axe	80	23	0	1	1	0
Magic	Snapping Twilight Blade of the Lion	91	91	0	1	0	1
Normal	Karui Chopper	151	43	0	2	0	0
Magic	Siege Axe of Exsanguination	119	82	0	1	1	0
Normal	Karui Sceptre	96	0	96	1	0	2
Normal	Headman's Sword	106	89	0	0	1	0
Magic	Wraith Sword of Ease	93	93	0	0	3	0
Normal	Tyrant's Sekhem	99	0	99	1	0	0
Normal	Teak Round Shield	74	74	0	0	1	1
Normal	Royal Sceptre	86	0	86	1	0	1
Normal	Reaver Sword	82	119	0	0	1	0
Magic	Polar Tyrant's Sekhem of Coals	99	0	99	2	0	0
Magic	Annealed Karui Chopper	151	43	0	1	0	0
Normal	Headman's Sword	106	89	0	1	1	0
Normal	Quarterstaff	72	0	72	1	1	0
Normal	Primordial Staff	99	0	99	1	0	1
Normal	Golden Kris	0	51	110	0	1	2
Normal	Fiend Dagger	0	58	123	0	1	1
Normal	Soldier Boots	47	0	47	0	0	1
Normal	Soldier Gloves	40	0	40	0	1	0
Magic	Sapphire Zealot Helmet of the Drake	50	0	50	0	0	1
Magic	Gladiator's Lacquered Helmet	57	57	0	1	0	0
Normal	Ambush Boots	0	45	45	0	1	1
Normal	Noble Claw	0	105	73	0	0	1
Normal	Gut Ripper	0	80	80	0	1	1
Normal	Tiger's Paw	0	88	61	0	0	2
Magic	Burning Tiger's Paw	0	88	61	0	2	1
Normal	Noble Claw	0	105	73	0	2	1
Magic	Chilled Prehistoric Claw of Nourishment	0	69	100	0	1	1
Normal	Gut Ripper	0	80	80	0	2	0
Magic	Boggart's Latticed Ringmail	59	0	59	2	0	1
Normal	Devout Chainmail	80	0	80	1	1	0
Normal	Superior Royal Sceptre	86	0	86	0	0	1
Normal	Superior Crimson Round Shield	64	64	0	1	2	0
Magic	Royal Sceptre of Slamming	86	0	86	1	0	1
Magic	Stout Lacquered Garb of the Falcon	0	76	76	0	3	0
Normal	Devout Chainmail	80	0	80	2	0	0
Magic	Full Chainmail of the Whelpling	48	0	48	1	0	0
Normal	Crusader Chainmail	64	0	64	1	0	0
Magic	Crimson Raiment of the Mongoose	0	71	71	1	1	0
Normal	Commander's Brigandine	73	73	0	0	3	1
Normal	Graceful Sword	78	94	0	1	0	1
Normal	Superior Wraith Axe	134	59	0	1	2	0
Normal	Baselard	72	72	0	2	1	0
Normal	Graceful Sword	78	94	0	1	1	0
Normal	Broad Axe	54	25	0	1	2	0
Normal	Butcher Sword	69	58	0	0	2	0
Normal	Labrys	122	53	0	1	2	0
Normal	Serpentine Staff	85	0	85	1	0	2
Normal	Abyssal Axe	128	60	0	2	0	1
Normal	Woodful Staff	65	0	65	1	2	0
Normal	Foul Staff	94	0	94	2	0	1
Normal	Gemstone Sword	96	96	0	2	1	0
Normal	Gemstone Sword	96	96	0	0	1	0
Normal	Corsair Sword	81	117	0	2	1	0
Normal	Slaughter Knife	0	81	117	0	2	0
Normal	Gutting Knife	0	113	78	0	2	0
Normal	Golden Kris	0	51	110	0	0	2
Magic	Rotund Harlequin Mask	0	64	64	0	1	0
Normal	Legion Gloves	44	0	44	1	1	1
Normal	Legion Boots	54	0	54	1	2	1
Normal	Harlequin Mask	0	64	64	0	3	0
Normal	Assassin's Mitts	0	45	45	1	1	0
Normal	Regicide Mask	0	58	58	1	1	1
Normal	Regicide Mask	0	58	58	0	1	1
Magic	Healthy Fluted Bascinet of the Troll	64	64	0	2	1	0
Normal	Aventail Helmet	42	0	42	3	0	1
Normal	Compound Spiked Shield	0	58	58	0	1	2
Normal	Redwood Spiked Shield	0	52	52	0	1	0
Normal	Prehistoric Claw	0	69	100	0	1	1
Normal	Prehistoric Claw	0	69	100	0	2	1
Normal	Sentinel Jacket	0	86	86	0	2	0
Normal	Dragonscale Doublet	83	83	0	1	1	0
Normal	Loricated Ringmail	84	0	84	1	0	1
Normal	Loricated Ringmail	84	0	84	3	0	0
Normal	Royal Sceptre	86	0	86	3	0	0
Magic	Icy Tyrant's Sekhem	99	0	99	1	0	0
Normal	Crystal Sceptre	59	0	85	1	1	0
Normal	Karui Axe	132	62	0	3	0	0
Normal	Tyrant's Sekhem	99	0	99	0	0	1
Normal	Abyssal Sceptre	83	0	99	2	0	0
Normal	Tyrant's Sekhem	99	0	99	1	0	2
Normal	Grinning Fetish	62	0	62	1	0	0
Normal	Lathi	113	0	113	2	0	0
Normal	Highborn Staff	89	0	89	1	0	2
Normal	Serpentine Staff	85	0	85	2	0	0
Magic	Heavy Wraith Sword	93	93	0	2	3	0
Normal	Karui Chopper	151	43	0	3	0	1
Normal	Headman's Sword	106	89	0	0	1	0
Normal	Karui Chopper	151	43	0	2	0	1
Normal	Tiger Sword	80	96	0	1	1	1
Normal	Highborn Staff	89	0	89	1	0	0
Normal	Primordial Staff	99	0	99	1	0	2
Normal	Slaughter Knife	0	81	117	1	1	1
Normal	Slaughter Knife	0	81	117	0	1	1
Normal	Gutting Knife	0	113	78	0	2	1
Normal	Slaughter Knife	0	81	117	1	1	1
Normal	Prehistoric Claw	0	69	100	0	1	1
Normal	Crimson Raiment	0	71	71	0	0	1
Normal	Crypt Armour	0	82	82	0	0	1
Normal	Gouger	0	70	70	0	0	2
Normal	Fluted Bascinet	64	64	0	0	3	0
Magic	Cheetah's Hydrascale Boots	56	56	0	1	0	1
Normal	Superior Boot Blade	0	63	90	0	1	2
Normal	Wyrmscale Boots	48	48	0	0	0	2
Normal	Fluted Bascinet	64	64	0	1	0	0
Normal	Superior Golden Kris	0	51	110	0	1	0
Normal	Fluted Bascinet	64	64	0	0	1	0
Normal	Serpentscale Boots	40	40	0	0	1	0
Magic	Magpie's Callous Mask	0	51	51	0	3	1
Normal	Shackled Boots	0	34	34	0	1	0
Normal	Eagle Claw	0	94	94	1	1	1
Normal	Loricated Ringmail	84	0	84	0	0	1
Normal	Karui Sceptre	96	0	96	1	0	2
Normal	Baroque Round Shield	70	70	0	2	1	0
Normal	Twilight Blade	91	91	0	3	0	0
Normal	Branded Kite Shield	76	0	76	1	1	1
Normal	Spiked Round Shield	58	58	0	1	2	0
Normal	Royal Sceptre	86	0	86	2	0	0
Normal	Teak Round Shield	74	74	0	2	1	0
Normal	Abyssal Axe	128	60	0	1	1	1
Magic	Empowering Primordial Staff of Mastery	99	0	99	1	0	0
Normal	Headman's Sword	106	89	0	2	0	0
Normal	Engraved Greatsword	91	76	0	1	1	0
Normal	Tiger Sword	80	96	0	2	0	0
Normal	Headman's Sword	106	89	0	0	2	0
Normal	Superior Primordial Staff	99	0	99	1	1	0
Normal	Karui Chopper	151	43	0	1	0	0
Normal	Military Staff	78	0	78	1	0	0
Normal	Shackled Boots	0	34	34	0	2	2
Normal	Legion Gloves	44	0	44	3	0	0
Normal	Superior Gemstone Sword	96	96	0	1	1	0
Normal	Gutting Knife	0	113	78	1	1	1
Normal	Corsair Sword	81	117	0	0	2	0
Magic	Flaming Corsair Sword of Slamming	81	117	0	1	1	1
Normal	Corsair Sword	81	117	0	1	0	1
Normal	Corsair Sword	81	117	0	1	2	0
Normal	Gutting Knife	0	113	78	0	0	1
Normal	Gutting Knife	0	113	78	0	2	0
Normal	Fiend Dagger	0	58	123	0	0	1
Normal	Superior Royal Skean	0	71	102	0	1	1
Magic	Shocking Royal Skean of Venom	0	71	102	0	3	0
Normal	Great White Claw	0	81	117	0	0	1
Normal	Lacquered Garb	0	76	76	0	0	1
Normal	Dragonscale Doublet	83	83	0	0	2	0
Normal	Superior Devout Chainmail	80	0	80	2	1	0
Normal	Etched Kite Shield	52	0	52	0	0	2
Normal	Karui Sceptre	96	0	96	1	0	1
Normal	Devout Chainmail	80	0	80	1	0	2
Normal	Battle Lamellar	79	79	0	2	1	0
Normal	Devout Chainmail	80	0	80	1	0	0
Magic	Barbed Lacquered Garb of the Squall	0	76	76	0	0	2
Normal	Chain Hauberk	75	0	75	2	0	1
Magic	Frost Weaver's Abyssal Sceptre of Calm	83	0	99	2	0	1
Magic	War Axe of Needling	106	49	0	1	1	0
Normal	Primordial Staff	99	0	99	1	0	1
Magic	Shocking Wraith Axe	134	59	0	1	1	0
Normal	Abyssal Axe	128	60	0	2	0	1
Normal	Wraith Axe	134	59	0	0	2	0
Normal	Twilight Blade	91	91	0	3	0	0
Normal	Headman's Sword	106	89	0	1	1	0
Normal	Abyssal Sceptre	83	0	99	2	0	1
Normal	Abyssal Sceptre	83	0	99	1	0	1
Normal	Wraith Sword	93	93	0	0	2	0
Normal	Headman's Sword	106	89	0	2	0	0
Magic	Highborn Staff of Snow	89	0	89	1	0	2
Magic	Crackling Boot Blade of the Falcon	0	63	90	0	0	2
Magic	Frigid Boot Blade of Venom	0	63	90	0	1	1
Normal	Ambush Mitts	0	35	35	0	1	1
Magic	Flea's Ambush Mitts of the Lizard	0	35	35	0	0	2
Magic	Arcing Tiger's Paw of Poison	0	88	61	0	0	3
Normal	Fright Claw	0	61	61	0	1	1
Normal	Superior Tiger's Paw	0	88	61	0	0	3
Normal	Crusader Chainmail	64	0	64	0	0	2
Normal	Superior Sleek Coat	0	65	65	0	1	2
Normal	Soldier's Brigandine	48	48	0	0	1	1
Magic	Robust Quilted Jacket	0	60	60	0	1	1
Normal	Latticed Ringmail	59	0	59	0	1	0
Normal	Superior Secutor Helm	42	42	0	3	1	0
Normal	Sleek Coat	0	65	65	0	1	0
Normal	Raven Mask	0	44	44	0	1	2
Magic	Sanguine Latticed Ringmail	59	0	59	0	0	2
Normal	Crusader Chainmail	64	0	64	2	0	1
Magic	Journeyman's Crystal Sceptre of Mastery	59	0	85	0	0	2
Normal	Etched Kite Shield	52	0	52	1	0	1
Normal	Jasper Axe	86	40	0	1	1	0
Normal	War Sword	41	35	0	1	2	0
Normal	Layered Kite Shield	37	0	37	1	0	0
Normal	Grinning Fetish	62	0	62	2	0	0
Normal	Spiked Round Shield	58	58	0	1	2	0
Normal	Superior Baselard	72	72	0	2	0	0
Normal	Quarterstaff	72	0	72	0	0	2
Normal	Vile Staff	59	0	59	1	0	0
Magic	Burnished Headsman Axe	99	57	0	4	0	0
Normal	Spectral Sword	57	57	0	0	1	1
Normal	Superior Headsman Axe	99	57	0	2	0	1
Normal	Quarterstaff	72	0	72	2	0	1
Normal	Jasper Chopper	100	29	0	1	0	0
Normal	Lacquered Helmet	57	57	0	1	0	0
Normal	Great Crown	59	0	59	2	0	1
Normal	Superior Carnal Boots	0	52	52	0	2	1
Normal	Zealot Helmet	50	0	50	1	0	0
Normal	Golden Kris	0	51	110	0	1	1
Magic	Thirsty Cutlass	55	79	0	1	2	0
Normal	Shackled Boots	0	34	34	0	0	1
Normal	Mesh Gloves	26	0	26	1	0	0
Normal	Compound Spiked Shield	0	58	58	0	2	1
Normal	Zealot Helmet	50	0	50	1	0	1
Normal	Eagle Claw	0	94	94	0	2	1
Normal	Redwood Spiked Shield	0	52	52	0	2	0
Normal	Ornate Ringmail	69	0	69	2	1	1
Normal	Devout Chainmail	80	0	80	2	0	1
Magic	Ingrained Devout Chainmail of the Salamander	80	0	80	1	0	2
Normal	Lacquered Garb	0	76	76	0	1	1
Magic	Barbed Chain Hauberk	75	0	75	2	1	0
Normal	Sleek Coat	0	65	65	0	1	0
Normal	Angelic Kite Shield	70	0	70	2	0	1
Magic	Auspex's Laminated Kite Shield of Cover	64	0	64	1	1	1
Normal	Twilight Blade	91	91	0	1	2	0
Normal	Superior Laminated Kite Shield	64	0	64	2	0	0
Normal	Military Staff	78	0	78	0	0	3
Normal	Ceremonial Axe	134	39	0	1	0	0
Magic	Arcing Twilight Blade of Anger	91	91	0	1	0	0
Normal	Footman Sword	57	83	0	1	2	0
Normal	Superior Abyssal Axe	128	60	0	1	1	0
Normal	Highborn Staff	89	0	89	2	0	2
Normal	Ornate Sword	45	54	0	0	2	0
Normal	Highland Blade	77	77	0	0	1	1
Magic	Freezing Highborn Staff	89	0	89	0	0	3
Magic	Champion's Highborn Staff of Accuracy	89	0	89	1	0	1
Normal	Flaying Knife	0	73	51	1	1	0
Normal	Boot Blade	0	63	90	0	1	1
Normal	Superior Zealot Gloves	34	0	34	0	1	1
Normal	Variscite Blade	62	62	0	0	2	1
Normal	Boot Blade	0	63	90	0	2	1
Normal	Redwood Spiked Shield	0	52	52	0	1	2
Normal	Gouger	0	70	70	0	0	2
Normal	Latticed Ringmail	59	0	59	0	0	1
Normal	Soldier's Brigandine	48	48	0	2	0	0
Normal	Full Chainmail	48	0	48	1	0	4
Normal	Superior Quilted Jacket	0	60	60	0	1	1
Normal	Zealot Helmet	50	0	50	2	1	0
Normal	Callous Mask	0	51	51	0	1	0
Normal	Wyrmscale Doublet	57	57	0	2	0	0
Normal	Crusader Chainmail	64	0	64	2	0	0
Normal	Fencer Helm	49	49	0	1	1	0
Normal	Battle Sword	83	70	0	2	1	0
Magic	Sparking Wrist Chopper	112	32	0	3	0	0
Normal	War Axe	106	49	0	2	0	1
